SPX Index,,
Date,PX_LAST,12MO_PUT_IMP_VOL
6/25/2008,1321.97,21.39
6/26/2008,1283.15,22.52
6/27/2008,1278.38,22.41
6/30/2008,1280,22.28
7/1/2008,1284.91,22.19
7/2/2008,1261.52,22.86
7/3/2008,1262.9,22.58
7/7/2008,1252.31,22.77
7/8/2008,1273.7,21.87
7/9/2008,1244.69,22.77
7/10/2008,1253.39,22.74
7/11/2008,1239.49,23.32
7/14/2008,1228.3,23.66
7/15/2008,1214.91,23.85
7/16/2008,1245.36,22.58
7/17/2008,1260.32,22.35
7/18/2008,1260.68,22.33
7/21/2008,1260,22.04
7/22/2008,1277,21.27
7/23/2008,1282.19,21.35
7/24/2008,1252.54,22.19
7/25/2008,1257.76,22.1
7/28/2008,1234.37,22.63
7/29/2008,1263.2,21.7
7/30/2008,1284.26,21.17
7/31/2008,1267.38,21.77
8/1/2008,1260.31,21.99
8/4/2008,1249.01,22.17
8/5/2008,1284.88,21.19
8/6/2008,1289.19,21.13
8/7/2008,1266.07,21.62
8/8/2008,1296.32,21.42
8/11/2008,1305.32,21.3
8/12/2008,1289.59,21.79
8/13/2008,1285.83,22.01
8/14/2008,1292.93,21.65
8/15/2008,1298.2,21.47
8/18/2008,1278.6,22.38
8/19/2008,1266.69,22.64
8/20/2008,1274.54,22.34
8/21/2008,1277.72,22.28
8/22/2008,1292.2,22.09
8/25/2008,1266.84,22.7
8/26/2008,1271.51,22.63
8/27/2008,1281.66,22.33
8/28/2008,1300.68,22
8/29/2008,1282.83,22.53
9/2/2008,1277.58,22.79
9/3/2008,1274.98,22.69
9/4/2008,1236.83,23.5
9/5/2008,1242.31,23.32
9/8/2008,1267.79,22.75
9/9/2008,1224.51,23.83
9/10/2008,1232.04,23.45
9/11/2008,1249.05,23.62
9/12/2008,1251.7,23.5
9/15/2008,1192.7,24.77
9/16/2008,1213.59,24.69
9/17/2008,1156.39,25.94
9/18/2008,1206.51,25.42
9/19/2008,1255.08,24.65
9/22/2008,1207.09,25.57
9/23/2008,1188.22,26.06
9/24/2008,1185.87,26.04
9/25/2008,1209.18,25.02
9/26/2008,1213.01,25.81
9/29/2008,1106.39,29.61
9/30/2008,1166.36,26.99
10/1/2008,1161.06,27.59
10/2/2008,1114.28,29.25
10/3/2008,1099.23,28.83
10/6/2008,1056.89,30.49
10/7/2008,996.23,30.57
10/8/2008,984.94,31.53
10/9/2008,909.92,34.1
10/10/2008,899.22,35.28
10/13/2008,1003.35,35.36
10/14/2008,998.01,34.62
10/15/2008,907.84,38.17
10/16/2008,946.43,38.74
10/17/2008,940.55,38.87
10/20/2008,985.4,33.32
10/21/2008,955.05,33.94
10/22/2008,896.78,37.5
10/23/2008,908.11,37.33
10/24/2008,876.77,41.52
10/27/2008,848.92,41.89
10/28/2008,940.51,37.8
10/29/2008,930.09,40.27
10/30/2008,954.09,39.37
10/31/2008,968.75,39.37
11/3/2008,966.3,38.33
11/4/2008,1005.75,36.26
11/5/2008,952.77,38.06
11/6/2008,904.88,40.83
11/7/2008,930.99,38.87
11/10/2008,919.21,39.5
11/11/2008,898.95,40.1
11/12/2008,852.3,41.9
11/13/2008,911.29,39.17
11/14/2008,873.29,42.35
11/17/2008,850.75,43.4
11/18/2008,859.12,43.42
11/19/2008,806.58,46.11
11/20/2008,752.44,48.17
11/21/2008,800.03,45.63
11/24/2008,851.81,42.84
11/25/2008,857.39,42.71
11/26/2008,887.68,41.06
11/28/2008,896.24,41.56
12/1/2008,816.21,44.59
12/2/2008,848.81,44.31
12/3/2008,870.74,44.04
12/4/2008,845.22,45.74
12/5/2008,876.07,44.78
12/8/2008,909.7,43.46
12/9/2008,888.67,44.16
12/10/2008,899.24,43.59
12/11/2008,873.59,43.07
12/12/2008,879.73,43.11
12/15/2008,868.57,43.58
12/16/2008,913.18,40.95
12/17/2008,904.42,40.67
12/18/2008,885.28,40.13
12/19/2008,887.88,38.76
12/22/2008,871.63,39.19
12/23/2008,863.16,38.73
12/24/2008,868.15,38.47
12/26/2008,872.8,38.05
12/29/2008,869.42,38.05
12/30/2008,890.64,37.38
12/31/2008,903.25,36.1
1/2/2009,931.8,34.77
1/5/2009,927.45,35.04
1/6/2009,934.7,34.55
1/7/2009,906.65,36.01
1/8/2009,909.73,36.06
1/9/2009,890.35,35.95
1/12/2009,870.26,37.69
1/13/2009,871.79,37.39
1/14/2009,842.62,38.87
1/15/2009,843.74,39.07
1/16/2009,850.12,38.51
1/20/2009,805.22,41.11
1/21/2009,840.24,38.85
1/22/2009,827.5,38.69
1/23/2009,831.95,38.34
1/26/2009,836.57,37.46
1/27/2009,845.71,36.71
1/28/2009,874.09,35.59
1/29/2009,845.14,36.13
1/30/2009,825.88,37.17
2/2/2009,825.44,36.79
2/3/2009,838.51,35.75
2/4/2009,832.23,35.84
2/5/2009,845.85,35.41
2/6/2009,868.6,35.06
2/9/2009,869.89,35.13
2/10/2009,827.16,37.14
2/11/2009,833.74,35.95
2/12/2009,835.19,36.03
2/13/2009,826.84,35.2
2/17/2009,789.17,36.68
2/18/2009,788.42,36.93
2/19/2009,778.94,36.82
2/20/2009,770.05,37.48
2/23/2009,743.33,38.84
2/24/2009,773.14,36.45
2/25/2009,764.9,36.54
2/26/2009,752.83,37.26
2/27/2009,735.09,37.01
3/2/2009,700.82,38.93
3/3/2009,696.33,38.14
3/4/2009,712.87,35.6
3/5/2009,682.55,37.3
3/6/2009,683.38,37.57
3/9/2009,676.53,36.86
3/10/2009,719.6,34.77
3/11/2009,721.36,34.93
3/12/2009,750.74,34.26
3/13/2009,756.55,35.02
3/16/2009,753.89,35.19
3/17/2009,778.12,34.52
3/18/2009,794.35,34.44
3/19/2009,784.04,35.97
3/20/2009,768.54,37.58
3/23/2009,822.92,35.62
3/24/2009,806.12,35.78
3/25/2009,813.88,36.02
3/26/2009,832.86,35.09
3/27/2009,815.94,35.84
3/30/2009,787.53,37.66
3/31/2009,797.87,36.84
4/1/2009,811.08,36.68
4/2/2009,834.38,36.46
4/3/2009,842.5,36.42
4/6/2009,835.48,36.54
4/7/2009,815.55,36.77
4/8/2009,825.16,36.2
4/9/2009,856.56,35.42
4/13/2009,858.73,35.22
4/14/2009,841.5,35.46
4/15/2009,852.06,35.27
4/16/2009,865.3,34.15
4/17/2009,869.6,33.48
4/20/2009,832.39,34.75
4/21/2009,850.08,34.27
4/22/2009,843.55,34.01
4/23/2009,851.92,34.51
4/24/2009,866.23,34.02
4/27/2009,857.51,34.66
4/28/2009,855.16,34.33
4/29/2009,873.64,33.47
4/30/2009,872.81,33.43
5/1/2009,877.52,33.08
5/4/2009,907.24,32.03
5/5/2009,903.8,31.99
5/6/2009,919.53,31.13
5/7/2009,907.39,31.44
5/8/2009,929.23,30.23
5/11/2009,909.24,30.5
5/12/2009,908.35,30.13
5/13/2009,883.92,30.65
5/14/2009,893.07,29.56
5/15/2009,882.88,29.97
5/18/2009,909.71,28.85
5/19/2009,908.13,28.05
5/20/2009,903.47,28.08
5/21/2009,888.33,29.26
5/22/2009,887,29.11
5/26/2009,910.33,28.39
5/27/2009,893.06,28.89
5/28/2009,906.83,28.72
5/29/2009,919.14,28.3
6/1/2009,942.87,27.56
6/2/2009,944.74,27.63
6/3/2009,931.76,28.86
6/4/2009,942.46,28.39
6/5/2009,940.09,28.44
6/8/2009,939.14,28.44
6/9/2009,942.43,28.05
6/10/2009,939.15,28.21
6/11/2009,944.89,27.17
6/12/2009,946.21,27.12
6/15/2009,923.72,28.05
6/16/2009,911.97,28.28
6/17/2009,910.71,28.24
6/18/2009,918.37,27.97
6/19/2009,921.23,27.85
6/22/2009,893.04,29.01
6/23/2009,895.1,28.73
6/24/2009,900.94,28.47
6/25/2009,920.26,27.54
6/26/2009,918.9,27.32
6/29/2009,927.23,26.57
6/30/2009,919.32,26.78
7/1/2009,923.33,26.57
7/2/2009,896.42,27.49
7/6/2009,898.72,27.72
7/7/2009,881.03,28.05
7/8/2009,879.56,28.7
7/9/2009,882.68,28.29
7/10/2009,879.13,28.57
7/13/2009,901.05,27.92
7/14/2009,905.84,27.61
7/15/2009,932.68,27.04
7/16/2009,940.74,26.65
7/17/2009,940.38,26.7
7/20/2009,951.13,26.2
7/21/2009,954.58,26.18
7/22/2009,954.07,25.91
7/23/2009,976.29,25.5
7/24/2009,979.26,25.55
7/27/2009,982.18,25.66
7/28/2009,979.62,26.08
7/29/2009,975.15,26.35
7/30/2009,986.75,25.77
7/31/2009,987.48,25.8
8/3/2009,1002.63,25.63
8/4/2009,1005.65,25.52
8/5/2009,1002.72,25.38
8/6/2009,997.08,25.79
8/7/2009,1010.48,25.17
8/10/2009,1007.1,25.41
8/11/2009,994.35,25.72
8/12/2009,1005.81,25.51
8/13/2009,1012.73,25.42
8/14/2009,1004.09,25.55
8/17/2009,979.73,26.55
8/18/2009,989.67,26.12
8/19/2009,996.46,26.15
8/20/2009,1007.37,25.77
8/21/2009,1026.13,25.59
8/24/2009,1025.57,25.73
8/25/2009,1028,25.77
8/26/2009,1028.12,26.11
8/27/2009,1030.98,25.97
8/28/2009,1028.93,25.99
8/31/2009,1020.62,26.41
9/1/2009,998.04,27.13
9/2/2009,994.75,27.33
9/3/2009,1003.24,26.83
9/4/2009,1016.4,26.13
9/8/2009,1025.39,25.96
9/9/2009,1033.37,25.48
9/10/2009,1044.14,24.82
9/11/2009,1042.73,24.89
9/14/2009,1049.34,24.89
9/15/2009,1052.63,24.76
9/16/2009,1068.76,24.55
9/17/2009,1065.49,24.57
9/18/2009,1068.3,24.67
9/21/2009,1064.66,25.02
9/22/2009,1071.66,24.91
9/23/2009,1060.87,24.84
9/24/2009,1050.78,25.73
9/25/2009,1044.38,25.5
9/28/2009,1062.98,25.12
9/29/2009,1060.61,25.07
9/30/2009,1057.08,25.24
10/1/2009,1029.85,25.83
10/2/2009,1025.21,26.05
10/5/2009,1040.46,25.35
10/6/2009,1054.72,24.84
10/7/2009,1057.58,24.76
10/8/2009,1065.48,24.54
10/9/2009,1071.49,24.17
10/12/2009,1076.19,24.08
10/13/2009,1073.19,24.03
10/14/2009,1092.02,23.84
10/15/2009,1096.56,23.68
10/16/2009,1087.68,23.61
10/19/2009,1097.91,23.33
10/20/2009,1091.06,23.47
10/21/2009,1081.4,23.39
10/22/2009,1092.91,23.11
10/23/2009,1079.6,23.64
10/26/2009,1066.95,24.16
10/27/2009,1063.41,24.09
10/28/2009,1042.63,24.73
10/29/2009,1066.11,24.1
10/30/2009,1036.19,25.53
11/2/2009,1042.88,25.55
11/3/2009,1045.41,25.63
11/4/2009,1046.5,25.26
11/5/2009,1066.63,24.78
11/6/2009,1069.3,24.55
11/9/2009,1093.08,23.93
11/10/2009,1093.01,24.02
11/11/2009,1098.51,24.3
11/12/2009,1087.24,25
11/13/2009,1093.48,24.81
11/16/2009,1109.3,24.47
11/17/2009,1110.32,24.49
11/18/2009,1109.8,24.55
11/19/2009,1094.9,24.88
11/20/2009,1091.38,24.61
11/23/2009,1106.24,24.02
11/24/2009,1105.65,23.96
11/25/2009,1110.63,23.89
11/27/2009,1091.49,25.06
11/30/2009,1095.63,25.12
12/1/2009,1108.86,24.53
12/2/2009,1109.24,24.5
12/3/2009,1099.92,24.53
12/4/2009,1105.98,24.64
12/7/2009,1103.25,24.64
12/8/2009,1091.94,25.02
12/9/2009,1095.95,24.84
12/10/2009,1102.35,24.7
12/11/2009,1106.41,24.36
12/14/2009,1114.11,24.22
12/15/2009,1107.93,24.21
12/16/2009,1109.18,23.7
12/17/2009,1096.08,23.92
12/18/2009,1102.47,23.95
12/21/2009,1114.05,23.43
12/22/2009,1118.02,23
12/23/2009,1120.59,22.83
12/24/2009,1126.48,22.6
12/28/2009,1127.78,22.56
12/29/2009,1126.2,22.48
12/30/2009,1126.42,22.58
12/31/2009,1115.1,22.8
1/4/2010,1132.99,22.4
1/5/2010,1136.52,22.06
1/6/2010,1137.14,21.55
1/7/2010,1141.69,21.19
1/8/2010,1144.98,20.78
1/11/2010,1146.98,20.4
1/12/2010,1136.22,20.76
1/13/2010,1145.68,20.16
1/14/2010,1148.46,19.93
1/15/2010,1136.03,20.49
1/19/2010,1150.23,19.96
1/20/2010,1138.04,20.26
1/21/2010,1116.48,20.87
1/22/2010,1091.76,22.49
1/25/2010,1096.78,21.84
1/26/2010,1092.17,21.78
1/27/2010,1097.5,21.72
1/28/2010,1084.53,21.86
1/29/2010,1073.87,22.49
2/1/2010,1089.19,21.56
2/2/2010,1103.32,20.99
2/3/2010,1097.28,21.3
2/4/2010,1063.11,22.75
2/5/2010,1066.19,23.2
2/8/2010,1056.74,23.15
2/9/2010,1070.52,22.92
2/10/2010,1068.13,22.99
2/11/2010,1078.47,22.47
2/12/2010,1075.51,22.63
2/16/2010,1094.87,21.85
2/17/2010,1099.51,21.65
2/18/2010,1106.75,21.13
2/19/2010,1109.17,20.85
2/22/2010,1108.01,20.52
2/23/2010,1094.6,21.04
2/24/2010,1105.24,20.79
2/25/2010,1102.94,20.84
2/26/2010,1104.49,20.51
3/1/2010,1115.71,20.37
3/2/2010,1118.31,20.09
3/3/2010,1118.79,19.88
3/4/2010,1122.97,20
3/5/2010,1138.7,19.55
3/8/2010,1138.5,19.42
3/9/2010,1140.45,19.55
3/10/2010,1145.61,19.59
3/11/2010,1150.24,20.04
3/12/2010,1149.99,19.94
3/15/2010,1150.51,19.98
3/16/2010,1159.46,19.67
3/17/2010,1166.21,19.41
3/18/2010,1165.83,19.39
3/19/2010,1159.9,19.71
3/22/2010,1165.81,19.65
3/23/2010,1174.17,19.43
3/24/2010,1167.72,19.75
3/25/2010,1165.73,19.64
3/26/2010,1166.59,19.84
3/29/2010,1173.22,19.61
3/30/2010,1173.27,19.48
3/31/2010,1169.43,19.63
4/1/2010,1178.1,19.78
4/5/2010,1187.44,19.34
4/6/2010,1189.44,19.22
4/7/2010,1182.45,19.39
4/8/2010,1186.44,19.3
4/9/2010,1194.37,19.21
4/12/2010,1196.48,19.26
4/13/2010,1197.3,19.26
4/14/2010,1210.65,19.36
4/15/2010,1211.67,19.59
4/16/2010,1192.13,20.36
4/19/2010,1197.52,20.51
4/20/2010,1207.17,19.99
4/21/2010,1205.94,20.31
4/22/2010,1208.67,20.21
4/23/2010,1217.28,20.06
4/26/2010,1212.05,20.35
4/27/2010,1183.71,21.4
4/28/2010,1191.36,21.46
4/29/2010,1206.78,20.88
4/30/2010,1186.69,22.14
5/3/2010,1202.26,21.7
5/4/2010,1173.6,23.59
5/5/2010,1165.9,24.38
5/6/2010,1128.15,27.47
5/7/2010,1110.88,29.28
5/10/2010,1159.73,25.89
5/11/2010,1155.79,25.13
5/12/2010,1171.67,23.67
5/13/2010,1157.44,23.99
5/14/2010,1135.68,26.25
5/17/2010,1136.94,26.35
5/18/2010,1120.8,27.15
5/19/2010,1115.05,28.06
5/20/2010,1071.59,31.05
5/21/2010,1087.69,31.34
5/24/2010,1073.65,29.9
5/25/2010,1074.03,30.13
5/26/2010,1067.95,29.04
5/27/2010,1103.06,27.17
5/28/2010,1089.41,26.98
6/1/2010,1070.71,27.5
6/2/2010,1098.38,26.6
6/3/2010,1102.83,26.03
6/4/2010,1064.88,28.02
6/7/2010,1050.47,28.28
6/8/2010,1062,28.06
6/9/2010,1055.69,28.09
6/10/2010,1086.84,27.06
6/11/2010,1091.6,26.86
6/14/2010,1089.63,26.42
6/15/2010,1115.23,24.94
6/16/2010,1114.61,25
6/17/2010,1116.04,24.89
6/18/2010,1117.51,24.05
6/21/2010,1113.2,24.15
6/22/2010,1095.31,24.93
6/23/2010,1092.04,25.43
6/24/2010,1073.69,26.42
6/25/2010,1076.76,26.18
6/28/2010,1074.57,26.31
6/29/2010,1041.24,29.05
6/30/2010,1030.71,28.95
7/1/2010,1027.37,29.41
7/2/2010,1022.58,29.19
7/6/2010,1028.06,28.93
7/7/2010,1060.27,27.29
7/8/2010,1070.25,26.77
7/9/2010,1077.96,26.29
7/12/2010,1078.75,26.32
7/13/2010,1095.34,25.79
7/14/2010,1095.17,26.47
7/15/2010,1096.48,27.05
7/16/2010,1064.88,28.04
7/19/2010,1071.25,27.55
7/20/2010,1083.48,26.26
7/21/2010,1069.59,26.84
7/22/2010,1093.67,25.77
7/23/2010,1102.66,25.62
7/26/2010,1115.01,25.04
7/27/2010,1113.84,24.68
7/28/2010,1106.13,24.8
7/29/2010,1101.53,24.54
7/30/2010,1101.6,24.53
8/2/2010,1125.86,23.48
8/3/2010,1120.46,23.79
8/4/2010,1127.24,23.73
8/5/2010,1125.81,24.12
8/6/2010,1121.64,24.32
8/9/2010,1127.79,24.02
8/10/2010,1121.06,24.28
8/11/2010,1089.47,25.94
8/12/2010,1083.61,26.24
8/13/2010,1079.25,26.87
8/16/2010,1079.38,26.98
8/17/2010,1092.54,26.19
8/18/2010,1094.16,26.04
8/19/2010,1075.63,26.95
8/20/2010,1071.69,27.33
8/23/2010,1067.36,27.11
8/24/2010,1051.87,27.64
8/25/2010,1055.33,27.71
8/26/2010,1047.22,27.93
8/27/2010,1064.59,26.95
8/30/2010,1048.92,27.58
8/31/2010,1049.33,27.86
9/1/2010,1080.29,26.81
9/2/2010,1090.1,26.17
9/3/2010,1104.51,25.36
9/7/2010,1091.84,25.91
9/8/2010,1098.87,25.75
9/9/2010,1104.18,25.26
9/10/2010,1109.55,25.01
9/13/2010,1121.9,24.31
9/14/2010,1121.1,24.08
9/15/2010,1125.07,24.25
9/16/2010,1124.66,24.43
9/17/2010,1125.59,24.56
9/20/2010,1142.71,24.08
9/21/2010,1139.78,24.35
9/22/2010,1134.28,24.66
9/23/2010,1124.83,25.25
9/24/2010,1148.67,24.41
9/27/2010,1142.16,24.49
9/28/2010,1147.7,24.82
9/29/2010,1144.73,25.13
9/30/2010,1141.2,25.3
10/1/2010,1146.24,25.06
10/4/2010,1137.03,25.59
10/5/2010,1160.75,24.7
10/6/2010,1159.97,24.93
10/7/2010,1158.06,25.04
10/8/2010,1165.15,24.5
10/11/2010,1165.32,24.44
10/12/2010,1169.77,24.01
10/13/2010,1178.1,23.67
10/14/2010,1173.81,24.22
10/15/2010,1176.19,24.09
10/18/2010,1184.71,23.48
10/19/2010,1165.9,24.29
10/20/2010,1178.17,23.47
10/21/2010,1180.26,23.16
10/22/2010,1183.08,22.86
10/25/2010,1185.62,22.5
10/26/2010,1185.64,22.59
10/27/2010,1182.45,22.97
10/28/2010,1183.78,22.81
10/29/2010,1183.26,22.63
11/1/2010,1184.38,22.93
11/2/2010,1193.57,22.51
11/3/2010,1197.96,21.88
11/4/2010,1221.06,20.93
11/5/2010,1225.85,21.11
11/8/2010,1223.25,21.2
11/9/2010,1213.4,21.51
11/10/2010,1218.71,21.52
11/11/2010,1213.54,21.66
11/12/2010,1199.21,22.45
11/15/2010,1197.75,22.15
11/16/2010,1178.34,23.42
11/17/2010,1178.59,23.21
11/18/2010,1196.69,22.31
11/19/2010,1199.73,22.21
11/22/2010,1197.84,21.99
11/23/2010,1180.73,22.51
11/24/2010,1198.35,22.06
11/26/2010,1189.4,22.9
11/29/2010,1187.76,22.95
11/30/2010,1180.55,23.43
12/1/2010,1206.07,22.98
12/2/2010,1221.53,22.2
12/3/2010,1224.71,21.7
12/6/2010,1223.12,21.51
12/7/2010,1223.75,21.28
12/8/2010,1228.28,21.05
12/9/2010,1233,20.7
12/10/2010,1240.4,20.37
12/13/2010,1240.46,20.38
12/14/2010,1241.59,20.49
12/15/2010,1235.23,20.68
12/16/2010,1242.87,20.73
12/17/2010,1243.91,20.66
12/20/2010,1247.08,20.44
12/21/2010,1254.6,20.37
12/22/2010,1258.84,20.39
12/23/2010,1256.77,20.85
12/27/2010,1257.54,21.07
12/28/2010,1258.51,21.16
12/29/2010,1259.78,21.11
12/30/2010,1257.88,21.25
12/31/2010,1257.64,21.36
1/3/2011,1271.87,21.03
1/4/2011,1270.2,21.07
1/5/2011,1276.56,20.56
1/6/2011,1273.85,20.71
1/7/2011,1271.5,20.76
1/10/2011,1269.75,20.7
1/11/2011,1274.48,20.49
1/12/2011,1285.96,20.05
1/13/2011,1283.76,19.98
1/14/2011,1293.24,19.56
1/18/2011,1295.02,19.45
1/19/2011,1281.92,20.06
1/20/2011,1280.26,20.03
1/21/2011,1283.35,20.07
1/24/2011,1290.84,19.7
1/25/2011,1291.18,19.59
1/26/2011,1296.63,19.05
1/27/2011,1299.54,18.76
1/28/2011,1276.34,19.36
1/31/2011,1286.12,19.13
2/1/2011,1307.59,18.41
2/2/2011,1304.03,18.53
2/3/2011,1307.1,18.36
2/4/2011,1310.87,18.14
2/7/2011,1319.05,17.88
2/8/2011,1324.57,17.67
2/9/2011,1320.88,17.79
2/10/2011,1321.87,17.75
2/11/2011,1329.15,17.41
2/14/2011,1332.32,17.44
2/15/2011,1328.01,17.63
2/16/2011,1336.32,17.51
2/17/2011,1340.43,17.84
2/18/2011,1343.01,18.12
2/22/2011,1315.44,19.77
2/23/2011,1307.4,20.06
2/24/2011,1306.1,20.19
2/25/2011,1319.88,19.37
2/28/2011,1327.22,19.05
3/1/2011,1306.33,19.75
3/2/2011,1308.44,19.92
3/3/2011,1330.97,19.31
3/4/2011,1321.15,20
3/7/2011,1310.13,20.25
3/8/2011,1321.82,19.91
3/9/2011,1320.02,20.15
3/10/2011,1295.11,20.96
3/11/2011,1304.28,20.53
3/14/2011,1296.39,21.17
3/15/2011,1281.87,21.5
3/16/2011,1256.88,22.82
3/17/2011,1273.72,22.04
3/18/2011,1279.2,21.69
3/21/2011,1298.38,20.53
3/22/2011,1293.77,20.51
3/23/2011,1297.54,20.16
3/24/2011,1309.66,19.63
3/25/2011,1313.8,19.74
3/28/2011,1310.19,19.79
3/29/2011,1319.44,19.58
3/30/2011,1328.26,19.32
3/31/2011,1325.83,19.33
4/1/2011,1332.41,19.35
4/4/2011,1332.87,19.24
4/5/2011,1332.63,19.08
4/6/2011,1335.54,19.1
4/7/2011,1333.51,19.5
4/8/2011,1328.17,19.86
4/11/2011,1324.46,19.78
4/12/2011,1314.16,20.02
4/13/2011,1314.41,19.79
4/14/2011,1314.52,19.75
4/15/2011,1319.68,19.58
4/18/2011,1305.14,19.87
4/19/2011,1312.62,19.54
4/20/2011,1330.36,19.06
4/21/2011,1337.38,18.95
4/25/2011,1335.25,18.96
4/26/2011,1347.24,18.72
4/27/2011,1355.66,18.61
4/28/2011,1360.48,18.32
4/29/2011,1363.61,18.35
5/2/2011,1361.22,18.68
5/3/2011,1356.62,19.14
5/4/2011,1347.32,19.26
5/5/2011,1335.1,19.86
5/6/2011,1340.2,19.48
5/9/2011,1346.29,19.25
5/10/2011,1357.16,18.83
5/11/2011,1342.08,19.39
5/12/2011,1348.65,19.23
5/13/2011,1337.77,19.49
5/16/2011,1329.47,19.66
5/17/2011,1328.98,19.72
5/18/2011,1340.68,19.1
5/19/2011,1343.6,19.08
5/20/2011,1333.27,19.33
5/23/2011,1317.37,19.87
5/24/2011,1316.28,19.74
5/25/2011,1320.47,19.53
5/26/2011,1325.69,19.03
5/27/2011,1331.1,18.74
5/31/2011,1345.2,18.46
6/1/2011,1314.55,19.05
6/2/2011,1312.94,19.05
6/3/2011,1300.16,19.3
6/6/2011,1286.17,19.65
6/7/2011,1284.94,19.36
6/8/2011,1279.56,19.65
6/9/2011,1289,19.13
6/10/2011,1270.98,19.57
6/13/2011,1271.83,19.74
6/14/2011,1287.87,19.27
6/15/2011,1265.42,20.34
6/16/2011,1267.64,21.02
6/17/2011,1271.5,20.93
6/20/2011,1278.36,20.47
6/21/2011,1295.52,19.83
6/22/2011,1287.14,20.05
6/23/2011,1283.5,20.61
6/24/2011,1268.45,21.23
6/27/2011,1280.1,20.71
6/28/2011,1296.67,20.39
6/29/2011,1307.41,19.95
6/30/2011,1320.64,19.4
7/1/2011,1339.67,18.5
7/5/2011,1337.88,18.51
7/6/2011,1339.22,18.67
7/7/2011,1353.22,18.3
7/8/2011,1343.8,18.68
7/11/2011,1319.49,19.65
7/12/2011,1313.64,19.9
7/13/2011,1317.72,20.09
7/14/2011,1308.87,20.49
7/15/2011,1316.14,20.24
7/18/2011,1305.44,20.74
7/19/2011,1326.73,19.95
7/20/2011,1325.84,19.94
7/21/2011,1343.8,19.33
7/22/2011,1345.02,19.19
7/25/2011,1337.43,19.62
7/26/2011,1331.94,19.76
7/27/2011,1304.89,20.62
7/28/2011,1300.67,20.71
7/29/2011,1292.28,20.72
8/1/2011,1286.94,20.22
8/2/2011,1254.05,21.11
8/3/2011,1260.34,21.37
8/4/2011,1200.07,23.59
8/5/2011,1199.38,25.23
8/8/2011,1119.46,27.35
8/9/2011,1172.53,26.25
8/10/2011,1120.76,26.78
8/11/2011,1172.64,25.49
8/12/2011,1178.81,25.38
8/15/2011,1204.49,23.96
8/16/2011,1192.76,24.09
8/17/2011,1193.89,23.87
8/18/2011,1140.65,26.78
8/19/2011,1123.53,27.39
8/22/2011,1123.82,27.34
8/23/2011,1162.35,26.15
8/24/2011,1177.6,25.92
8/25/2011,1159.27,26.9
8/26/2011,1176.8,26.41
8/29/2011,1210.08,25.07
8/30/2011,1212.92,25.12
8/31/2011,1218.89,25.31
9/1/2011,1204.42,25.4
9/2/2011,1173.97,26.34
9/6/2011,1165.24,26.69
9/7/2011,1198.62,25.87
9/8/2011,1185.9,26.28
9/9/2011,1154.23,28.22
9/12/2011,1162.27,28.87
9/13/2011,1172.87,27.95
9/14/2011,1188.68,27.18
9/15/2011,1209.11,26.9
9/16/2011,1216.01,26.59
9/19/2011,1204.09,26.97
9/20/2011,1202.09,26.87
9/21/2011,1166.76,27.41
9/22/2011,1129.56,30.44
9/23/2011,1136.43,29.91
9/26/2011,1162.95,29.53
9/27/2011,1175.38,28.56
9/28/2011,1151.06,29.51
9/29/2011,1160.4,30.06
9/30/2011,1131.42,30.8
10/3/2011,1099.23,32.55
10/4/2011,1123.95,32.66
10/5/2011,1144.03,30.59
10/6/2011,1164.97,30.28
10/7/2011,1155.46,29.9
10/10/2011,1194.89,29.13
10/11/2011,1195.54,28.6
10/12/2011,1207.25,27.06
10/13/2011,1203.66,27.4
10/14/2011,1224.58,26.29
10/17/2011,1200.86,27.08
10/18/2011,1225.38,26.79
10/19/2011,1209.88,28.07
10/20/2011,1215.39,28.12
10/21/2011,1238.25,27.17
10/24/2011,1254.19,25.98
10/25/2011,1229.05,26.29
10/26/2011,1242,25.87
10/27/2011,1284.59,23.4
10/28/2011,1285.09,23.32
10/31/2011,1253.3,24.49
11/1/2011,1218.28,27.05
11/2/2011,1237.9,26.53
11/3/2011,1261.15,25.77
11/4/2011,1253.23,26.16
11/7/2011,1261.12,25.92
11/8/2011,1275.92,25.45
11/9/2011,1229.1,27.83
11/10/2011,1239.69,27.27
11/11/2011,1263.85,26.37
11/14/2011,1251.78,26.86
11/15/2011,1257.81,26.66
11/16/2011,1236.91,27.67
11/17/2011,1216.13,29.11
11/18/2011,1215.65,28.8
11/21/2011,1192.98,29.26
11/22/2011,1188.04,28.94
11/23/2011,1161.79,29.8
11/25/2011,1158.67,30.29
11/28/2011,1192.55,29.15
11/29/2011,1195.19,28.44
11/30/2011,1246.96,26.9
12/1/2011,1244.58,26.39
12/2/2011,1244.28,26.34
12/5/2011,1257.08,26.29
12/6/2011,1258.47,26.13
12/7/2011,1261.01,26.58
12/8/2011,1234.35,27.1
12/9/2011,1255.19,26.03
12/12/2011,1236.47,26.72
12/13/2011,1225.73,26.86
12/14/2011,1211.82,27.12
12/15/2011,1215.75,26.83
12/16/2011,1219.66,26.71
12/19/2011,1205.35,26.64
12/20/2011,1241.3,25.07
12/21/2011,1243.72,24.49
12/22/2011,1254,24.12
12/23/2011,1265.33,24.08
12/27/2011,1265.43,23.84
12/28/2011,1249.64,24.47
12/29/2011,1263.02,24.15
12/30/2011,1257.6,24.15
